video_id,K,t,D,entertainment_flag,education_flag,r,c,N
2126,2,0.5667,1,1,0,5.25,0.000567,20
2127,2,2.4601,1,1,0,5.25,0.00246,71
2128,2,0.5,1,1,0,5.25,0.0005,29
2129,1,0.5,1,0,1,1.5,0.0005,46
2130,1,0.8687,1,0,1,1.5,0.000869,25
2131,2,1.0176,1,1,0,5.25,0.001018,21
2132,3,0.5,1,1,0,4.5,0.0005,25
2133,4,0.6613,1,0,0,3.0,0.000661,29
2134,4,0.8123,1,0,0,3.0,0.000812,49
2135,3,0.8186,1,1,0,4.5,0.000819,56
2136,3,1.412,1,1,0,4.5,0.001412,21
2137,2,0.626,1,1,0,5.25,0.000626,28
2138,3,5.3174,2,1,0,3.0,0.005317,134
2139,3,1.9765,1,1,0,4.5,0.001977,22
2140,3,0.5412,1,1,0,4.5,0.000541,26
2141,4,1.3333,1,0,0,3.0,0.001333,26
2142,2,1.3732,1,1,0,5.25,0.001373,22
2143,3,4.0872,2,1,0,3.0,0.004087,22
2144,3,0.6655,1,1,0,4.5,0.000665,37
2145,2,2.613,1,1,0,5.25,0.002613,29
2146,4,1.2649,1,0,0,3.0,0.001265,21
2147,1,5.3909,2,0,1,1.0,0.005391,20
2148,4,4.4107,2,0,0,2.0,0.004411,35
2149,3,1.4772,1,1,0,4.5,0.001477,56
2150,1,0.9332,1,0,1,1.5,0.000933,24
2151,3,2.0133,1,1,0,4.5,0.002013,25
2152,1,1.0128,1,0,1,1.5,0.001013,26
2153,3,6.5107,2,1,0,3.0,0.006511,54
2154,3,1.3121,1,1,0,4.5,0.001312,32
2155,3,0.8086,1,1,0,4.5,0.000809,273
2156,4,0.7661,1,0,0,3.0,0.000766,25
2157,1,0.5,1,0,1,1.5,0.0005,45
2158,2,2.1164,1,1,0,5.25,0.002116,29
2159,2,0.5343,1,1,0,5.25,0.000534,28
2160,1,3.6375,2,0,1,1.0,0.003637,20
2161,2,0.5,1,1,0,5.25,0.0005,33
2162,2,1.3777,1,1,0,5.25,0.001378,20
2163,2,3.8319,2,1,0,3.5,0.003832,44
2164,2,0.5,1,1,0,5.25,0.0005,30
2165,4,9.1286,2,0,0,2.0,0.009129,53
2166,2,0.7928,1,1,0,5.25,0.000793,77
2167,4,1.3969,1,0,0,3.0,0.001397,965
2168,2,2.1481,1,1,0,5.25,0.002148,30
2169,2,2.5075,1,1,0,5.25,0.002507,1000
2170,3,1.5953,1,1,0,4.5,0.001595,43
2171,2,3.2888,2,1,0,3.5,0.003289,20
2172,2,2.0385,1,1,0,5.25,0.002039,127
2173,3,7.0571,2,1,0,3.0,0.007057,20
2174,2,2.0452,1,1,0,5.25,0.002045,20
2175,2,8.6519,2,1,0,3.5,0.008652,85
2176,3,2.9869,1,1,0,4.5,0.002987,22
2177,2,0.5,1,1,0,5.25,0.0005,28
2178,3,16.5147,3,1,0,2.4,0.016515,22
2179,2,0.683,1,1,0,5.25,0.000683,20
2180,4,5.4124,2,0,0,2.0,0.005412,120
2181,3,1.246,1,1,0,4.5,0.001246,27
2182,4,3.5052,2,0,0,2.0,0.003505,50
2183,3,0.6094,1,1,0,4.5,0.000609,24
2184,1,2.268,1,0,1,1.5,0.002268,41
2185,3,0.9417,1,1,0,4.5,0.000942,20
2186,2,5.8835,2,1,0,3.5,0.005883,81
2187,3,1.881,1,1,0,4.5,0.001881,58
2188,3,3.0928,2,1,0,3.0,0.003093,38
2189,2,0.5,1,1,0,5.25,0.0005,27
2190,4,1.1136,1,0,0,3.0,0.001114,20
2191,1,1.8289,1,0,1,1.5,0.001829,22
2192,3,1.517,1,1,0,4.5,0.001517,27
2193,3,3.1718,2,1,0,3.0,0.003172,24
2194,1,0.8413,1,0,1,1.5,0.000841,22
2195,3,1.2737,1,1,0,4.5,0.001274,24
2196,3,3.9526,2,1,0,3.0,0.003953,67
2197,1,0.5,1,0,1,1.5,0.0005,27
2198,3,2.1869,1,1,0,4.5,0.002187,37
2199,2,0.8687,1,1,0,5.25,0.000869,57
2200,3,0.5,1,1,0,4.5,0.0005,20
2201,1,1.6984,1,0,1,1.5,0.001698,38
2202,4,4.1396,2,0,0,2.0,0.00414,20
2203,4,3.4291,2,0,0,2.0,0.003429,24
2204,2,1.0598,1,1,0,5.25,0.00106,66
2205,2,2.9121,1,1,0,5.25,0.002912,56
2206,3,2.8899,1,1,0,4.5,0.00289,20
2207,3,1.1116,1,1,0,4.5,0.001112,49
2208,2,0.6066,1,1,0,5.25,0.000607,22
2209,2,0.6427,1,1,0,5.25,0.000643,20
2210,1,2.8039,1,0,1,1.5,0.002804,20
2211,4,1.163,1,0,0,3.0,0.001163,22
2212,3,0.5,1,1,0,4.5,0.0005,21
2213,4,0.5,1,0,0,3.0,0.0005,30
2214,3,2.787,1,1,0,4.5,0.002787,20
2215,4,0.7021,1,0,0,3.0,0.000702,46
2216,1,1.688,1,0,1,1.5,0.001688,20
2217,1,4.1906,2,0,1,1.0,0.004191,21
2218,4,0.5,1,0,0,3.0,0.0005,25
2219,4,1.1595,1,0,0,3.0,0.00116,26
2220,2,1.0227,1,1,0,5.25,0.001023,32
2221,2,1.7734,1,1,0,5.25,0.001773,21
2222,3,4.1884,2,1,0,3.0,0.004188,31
2223,2,0.5,1,1,0,5.25,0.0005,47
2224,2,2.1446,1,1,0,5.25,0.002145,20
2225,4,3.403,2,0,0,2.0,0.003403,21
2226,2,1.0068,1,1,0,5.25,0.001007,32
2227,3,1.0573,1,1,0,4.5,0.001057,65
2228,1,1.8434,1,0,1,1.5,0.001843,20
2229,1,1.7125,1,0,1,1.5,0.001713,20
2230,3,2.1717,1,1,0,4.5,0.002172,83
2231,2,2.1264,1,1,0,5.25,0.002126,20
2232,3,0.5,1,1,0,4.5,0.0005,29
2233,1,3.2655,2,0,1,1.0,0.003266,135
2234,4,3.8959,2,0,0,2.0,0.003896,33
2235,3,1.4612,1,1,0,4.5,0.001461,20
2236,4,0.5,1,0,0,3.0,0.0005,39
2237,1,1.0816,1,0,1,1.5,0.001082,20
2238,2,1.4734,1,1,0,5.25,0.001473,41
2239,2,0.5,1,1,0,5.25,0.0005,31
2240,3,0.8462,1,1,0,4.5,0.000846,62
2241,2,0.5,1,1,0,5.25,0.0005,42
2242,1,2.2265,1,0,1,1.5,0.002227,21
2243,2,1.432,1,1,0,5.25,0.001432,27
2244,2,0.5,1,1,0,5.25,0.0005,20
2245,2,1.7239,1,1,0,5.25,0.001724,25
2246,2,1.1464,1,1,0,5.25,0.001146,36
2247,2,2.0331,1,1,0,5.25,0.002033,49
2248,3,0.8201,1,1,0,4.5,0.00082,20
2249,2,0.5443,1,1,0,5.25,0.000544,67
2250,2,0.5612,1,1,0,5.25,0.000561,20
2251,3,0.7082,1,1,0,4.5,0.000708,27
2252,3,1.2361,1,1,0,4.5,0.001236,22
2253,2,1.4065,1,1,0,5.25,0.001407,27
2254,3,1.0024,1,1,0,4.5,0.001002,56
2255,4,0.7944,1,0,0,3.0,0.000794,22
2256,3,0.8536,1,1,0,4.5,0.000854,21
2257,4,14.8927,2,0,0,2.0,0.014893,135
2258,3,0.5613,1,1,0,4.5,0.000561,159
2259,1,0.6943,1,0,1,1.5,0.000694,35
2260,2,32.6878,3,1,0,2.8,0.032688,33
2261,3,1.8481,1,1,0,4.5,0.001848,76
2262,4,0.5,1,0,0,3.0,0.0005,195
2263,3,2.8175,1,1,0,4.5,0.002817,52
2264,1,0.5,1,0,1,1.5,0.0005,20
2265,3,3.0108,2,1,0,3.0,0.003011,28
2266,1,0.9823,1,0,1,1.5,0.000982,26
2267,3,0.7814,1,1,0,4.5,0.000781,24
2268,3,6.0637,2,1,0,3.0,0.006064,20
2269,3,2.1373,1,1,0,4.5,0.002137,35
2270,4,3.2096,2,0,0,2.0,0.00321,20
2271,3,1.874,1,1,0,4.5,0.001874,36
2272,3,0.7778,1,1,0,4.5,0.000778,34
2273,3,2.2356,1,1,0,4.5,0.002236,36
2274,3,4.0648,2,1,0,3.0,0.004065,28
2275,4,1.388,1,0,0,3.0,0.001388,21
2276,1,7.3507,2,0,1,1.0,0.007351,755
2277,3,2.8395,1,1,0,4.5,0.00284,41
2278,2,1.4995,1,1,0,5.25,0.001499,41
2279,4,1.5599,1,0,0,3.0,0.00156,25
2280,3,1.3915,1,1,0,4.5,0.001392,43
2281,2,0.5,1,1,0,5.25,0.0005,20
2282,2,1.1086,1,1,0,5.25,0.001109,63
2283,2,1.5134,1,1,0,5.25,0.001513,113
2284,3,0.8002,1,1,0,4.5,0.0008,30
2285,2,1.7003,1,1,0,5.25,0.0017,28
2286,1,1.2392,1,0,1,1.5,0.001239,53
2287,4,2.6296,1,0,0,3.0,0.00263,34
2288,3,2.3543,1,1,0,4.5,0.002354,84
2289,2,1.4338,1,1,0,5.25,0.001434,20
2290,2,0.5,1,1,0,5.25,0.0005,103
2291,4,7.2708,2,0,0,2.0,0.007271,45
2292,3,1.0526,1,1,0,4.5,0.001053,34
2293,3,1.1188,1,1,0,4.5,0.001119,24
2294,2,0.8612,1,1,0,5.25,0.000861,31
2295,2,0.7443,1,1,0,5.25,0.000744,72
2296,1,5.6814,2,0,1,1.0,0.005681,48
2297,3,4.851,2,1,0,3.0,0.004851,25
2298,1,1.8918,1,0,1,1.5,0.001892,20
2299,1,1.0894,1,0,1,1.5,0.001089,48
2300,3,2.253,1,1,0,4.5,0.002253,28
2301,4,1.306,1,0,0,3.0,0.001306,25
2302,3,1.0029,1,1,0,4.5,0.001003,46
2303,3,1.7011,1,1,0,4.5,0.001701,24
2304,3,0.7804,1,1,0,4.5,0.00078,61
2305,2,1.5611,1,1,0,5.25,0.001561,22
2306,2,1.4879,1,1,0,5.25,0.001488,20
2307,3,2.2168,1,1,0,4.5,0.002217,72
2308,2,0.6531,1,1,0,5.25,0.000653,21
2309,3,2.4677,1,1,0,4.5,0.002468,21
2310,4,0.5,1,0,0,3.0,0.0005,24
2311,4,0.6843,1,0,0,3.0,0.000684,21
2312,1,0.7148,1,0,1,1.5,0.000715,22
2313,2,0.5,1,1,0,5.25,0.0005,38
2314,2,3.3495,2,1,0,3.5,0.003349,23
2315,2,0.5,1,1,0,5.25,0.0005,27
2316,2,0.603,1,1,0,5.25,0.000603,23
2317,2,4.257,2,1,0,3.5,0.004257,378
2318,3,0.6856,1,1,0,4.5,0.000686,85
2319,3,1.005,1,1,0,4.5,0.001005,20
2320,4,0.5,1,0,0,3.0,0.0005,20
2321,1,2.7902,1,0,1,1.5,0.00279,29
2322,1,2.8289,1,0,1,1.5,0.002829,30
2323,2,2.5398,1,1,0,5.25,0.00254,26
2324,1,2.0765,1,0,1,1.5,0.002076,20
2325,2,1.3057,1,1,0,5.25,0.001306,124
2326,4,0.718,1,0,0,3.0,0.000718,57
2327,2,0.537,1,1,0,5.25,0.000537,41
2328,2,4.4064,2,1,0,3.5,0.004406,22
2329,3,2.6064,1,1,0,4.5,0.002606,20
2330,3,0.6064,1,1,0,4.5,0.000606,20
2331,3,1.2624,1,1,0,4.5,0.001262,24
2332,2,0.8986,1,1,0,5.25,0.000899,20
2333,3,0.5,1,1,0,4.5,0.0005,56
2334,1,1.4489,1,0,1,1.5,0.001449,30
2335,2,0.8006,1,1,0,5.25,0.000801,51
2336,3,0.5,1,1,0,4.5,0.0005,32
2337,4,0.5,1,0,0,3.0,0.0005,25
2338,2,0.5,1,1,0,5.25,0.0005,53
2339,3,0.8367,1,1,0,4.5,0.000837,20
2340,1,1.1141,1,0,1,1.5,0.001114,34
2341,2,0.5055,1,1,0,5.25,0.000506,20
2342,1,2.3254,1,0,1,1.5,0.002325,49
2343,3,1.1361,1,1,0,4.5,0.001136,26
2344,2,2.1598,1,1,0,5.25,0.00216,21
2345,3,1.0103,1,1,0,4.5,0.00101,185
2346,1,0.5521,1,0,1,1.5,0.000552,51
2347,4,1.3597,1,0,0,3.0,0.00136,135
2348,3,0.5,1,1,0,4.5,0.0005,20
2349,1,2.0805,1,0,1,1.5,0.00208,20
2350,1,0.5,1,0,1,1.5,0.0005,29
2351,1,3.0385,2,0,1,1.0,0.003039,28
2352,4,0.8648,1,0,0,3.0,0.000865,33
2353,2,3.5102,2,1,0,3.5,0.00351,20
2354,3,0.5,1,1,0,4.5,0.0005,45
2355,2,0.6159,1,1,0,5.25,0.000616,55
2356,3,1.7755,1,1,0,4.5,0.001776,20
2357,3,3.9104,2,1,0,3.0,0.00391,73
2358,3,6.4222,2,1,0,3.0,0.006422,61
2359,4,1.2643,1,0,0,3.0,0.001264,38
2360,2,7.6209,2,1,0,3.5,0.007621,20
2361,3,0.908,1,1,0,4.5,0.000908,32
2362,1,3.6397,2,0,1,1.0,0.00364,50
2363,3,0.5,1,1,0,4.5,0.0005,27
2364,4,1.8466,1,0,0,3.0,0.001847,32
2365,3,0.5,1,1,0,4.5,0.0005,22
2366,3,0.5,1,1,0,4.5,0.0005,104
2367,2,1.9345,1,1,0,5.25,0.001934,21
2368,2,0.5,1,1,0,5.25,0.0005,56
2369,2,1.8591,1,1,0,5.25,0.001859,20
2370,3,3.003,2,1,0,3.0,0.003003,24
2371,3,0.7348,1,1,0,4.5,0.000735,50
2372,2,0.5,1,1,0,5.25,0.0005,41
2373,2,0.755,1,1,0,5.25,0.000755,41
2374,2,0.5,1,1,0,5.25,0.0005,24
2375,2,1.0963,1,1,0,5.25,0.001096,21
2376,1,1.3434,1,0,1,1.5,0.001343,68
2377,4,0.8933,1,0,0,3.0,0.000893,582
2378,3,6.4721,2,1,0,3.0,0.006472,26
2379,1,0.5908,1,0,1,1.5,0.000591,57
2380,3,4.8772,2,1,0,3.0,0.004877,26
2381,3,0.5,1,1,0,4.5,0.0005,44
2382,2,1.3046,1,1,0,5.25,0.001305,33
2383,2,3.96,2,1,0,3.5,0.00396,92
2384,1,3.7603,2,0,1,1.0,0.00376,117
2385,1,0.7968,1,0,1,1.5,0.000797,493
2386,3,2.1132,1,1,0,4.5,0.002113,26
2387,4,1.8484,1,0,0,3.0,0.001848,20
2388,1,0.707,1,0,1,1.5,0.000707,21
2389,3,2.2459,1,1,0,4.5,0.002246,184
2390,1,7.8118,2,0,1,1.0,0.007812,23
2391,3,1.9442,1,1,0,4.5,0.001944,198
2392,3,2.1372,1,1,0,4.5,0.002137,112
2393,2,2.3757,1,1,0,5.25,0.002376,57
2394,1,0.5,1,0,1,1.5,0.0005,54
2395,3,1.922,1,1,0,4.5,0.001922,25
2396,4,0.5,1,0,0,3.0,0.0005,1000
2397,2,0.6725,1,1,0,5.25,0.000673,20
2398,2,10.5391,2,1,0,3.5,0.010539,24
2399,1,0.9417,1,0,1,1.5,0.000942,20
2400,3,0.5787,1,1,0,4.5,0.000579,65
2401,3,3.841,2,1,0,3.0,0.003841,34
2402,3,0.5,1,1,0,4.5,0.0005,299
2403,3,0.7755,1,1,0,4.5,0.000775,24
2404,4,4.23,2,0,0,2.0,0.00423,27
2405,3,1.2661,1,1,0,4.5,0.001266,20
2406,2,0.5,1,1,0,5.25,0.0005,28
2407,3,2.0899,1,1,0,4.5,0.00209,20
2408,2,0.816,1,1,0,5.25,0.000816,21
2409,2,5.6576,2,1,0,3.5,0.005658,20
2410,4,0.6616,1,0,0,3.0,0.000662,31
2411,3,3.4708,2,1,0,3.0,0.003471,67
2412,4,7.1624,2,0,0,2.0,0.007162,36
2413,2,0.518,1,1,0,5.25,0.000518,21
2414,3,0.9999,1,1,0,4.5,0.001,46
2415,3,1.7892,1,1,0,4.5,0.001789,554
2416,1,0.5147,1,0,1,1.5,0.000515,99
2417,2,1.5895,1,1,0,5.25,0.00159,22
2418,3,0.9687,1,1,0,4.5,0.000969,20
2419,1,0.9494,1,0,1,1.5,0.000949,33
2420,4,1.2739,1,0,0,3.0,0.001274,34
2421,1,1.3027,1,0,1,1.5,0.001303,33
2422,2,1.4291,1,1,0,5.25,0.001429,23
2423,3,0.6665,1,1,0,4.5,0.000667,20
2424,1,0.6963,1,0,1,1.5,0.000696,34
2425,4,1.0774,1,0,0,3.0,0.001077,25
2426,3,1.16,1,1,0,4.5,0.00116,280
2427,1,0.7822,1,0,1,1.5,0.000782,60
2428,3,1.6771,1,1,0,4.5,0.001677,80
2429,3,0.5,1,1,0,4.5,0.0005,20
2430,3,0.5843,1,1,0,4.5,0.000584,20
2431,3,0.9169,1,1,0,4.5,0.000917,56
2432,3,0.5153,1,1,0,4.5,0.000515,20
2433,3,6.1863,2,1,0,3.0,0.006186,41
2434,2,1.2362,1,1,0,5.25,0.001236,35
2435,3,1.4476,1,1,0,4.5,0.001448,29
2436,4,0.7482,1,0,0,3.0,0.000748,25
2437,3,1.1941,1,1,0,4.5,0.001194,20
2438,3,0.5,1,1,0,4.5,0.0005,24
2439,2,1.0236,1,1,0,5.25,0.001024,63
2440,3,0.5,1,1,0,4.5,0.0005,74
2441,4,0.9192,1,0,0,3.0,0.000919,26
2442,2,0.5,1,1,0,5.25,0.0005,61
2443,2,0.5,1,1,0,5.25,0.0005,39
2444,3,5.2439,2,1,0,3.0,0.005244,27
2445,3,2.783,1,1,0,4.5,0.002783,36
2446,3,4.5366,2,1,0,3.0,0.004537,20
2447,1,4.8592,2,0,1,1.0,0.004859,47
2448,2,2.3777,1,1,0,5.25,0.002378,24
2449,3,0.7713,1,1,0,4.5,0.000771,46
2450,3,0.5,1,1,0,4.5,0.0005,54
2451,3,3.8186,2,1,0,3.0,0.003819,1000
2452,3,1.294,1,1,0,4.5,0.001294,20
2453,3,14.69,2,1,0,3.0,0.01469,41
2454,3,0.842,1,1,0,4.5,0.000842,20
2455,3,8.7237,2,1,0,3.0,0.008724,20
2456,3,1.037,1,1,0,4.5,0.001037,94
2457,3,4.6145,2,1,0,3.0,0.004614,161
2458,1,6.6183,2,0,1,1.0,0.006618,28
2459,2,0.5,1,1,0,5.25,0.0005,60
2460,3,0.7469,1,1,0,4.5,0.000747,123
2461,4,0.5,1,0,0,3.0,0.0005,66
2462,3,0.5,1,1,0,4.5,0.0005,37
2463,1,2.3637,1,0,1,1.5,0.002364,29
2464,3,0.9965,1,1,0,4.5,0.000997,51
2465,2,1.2783,1,1,0,5.25,0.001278,20
2466,3,2.1157,1,1,0,4.5,0.002116,27
2467,3,0.5,1,1,0,4.5,0.0005,20
2468,3,4.3926,2,1,0,3.0,0.004393,20
2469,3,0.8556,1,1,0,4.5,0.000856,96
2470,2,2.0659,1,1,0,5.25,0.002066,63
2471,2,2.2566,1,1,0,5.25,0.002257,42
2472,4,4.7776,2,0,0,2.0,0.004778,72
2473,3,1.0923,1,1,0,4.5,0.001092,26
2474,3,0.5,1,1,0,4.5,0.0005,87
2475,2,1.2844,1,1,0,5.25,0.001284,20
2476,1,1.4827,1,0,1,1.5,0.001483,38
2477,1,0.5,1,0,1,1.5,0.0005,38
2478,2,1.4058,1,1,0,5.25,0.001406,34
2479,2,0.8455,1,1,0,5.25,0.000845,21
2480,4,0.5,1,0,0,3.0,0.0005,20
2481,3,2.3741,1,1,0,4.5,0.002374,30
2482,2,0.6903,1,1,0,5.25,0.00069,65
2483,1,0.808,1,0,1,1.5,0.000808,50
2484,2,0.7638,1,1,0,5.25,0.000764,34
2485,3,4.173,2,1,0,3.0,0.004173,20
2486,2,1.1644,1,1,0,5.25,0.001164,31
2487,3,1.3129,1,1,0,4.5,0.001313,20
2488,3,0.7808,1,1,0,4.5,0.000781,20
2489,1,1.9271,1,0,1,1.5,0.001927,20
2490,3,4.6761,2,1,0,3.0,0.004676,43
2491,4,2.3187,1,0,0,3.0,0.002319,39
2492,2,2.4109,1,1,0,5.25,0.002411,20
2493,1,2.2242,1,0,1,1.5,0.002224,21
2494,4,0.5,1,0,0,3.0,0.0005,65
2495,4,0.5051,1,0,0,3.0,0.000505,20
2496,3,0.9882,1,1,0,4.5,0.000988,38
2497,3,0.587,1,1,0,4.5,0.000587,25
2498,2,0.5,1,1,0,5.25,0.0005,58
2499,3,0.5,1,1,0,4.5,0.0005,20
2500,3,0.5,1,1,0,4.5,0.0005,23
2501,1,0.9386,1,0,1,1.5,0.000939,22
2502,3,1.1317,1,1,0,4.5,0.001132,31
2503,4,0.5489,1,0,0,3.0,0.000549,122
2504,3,1.3127,1,1,0,4.5,0.001313,20
2505,2,0.7861,1,1,0,5.25,0.000786,42
2506,1,3.61,2,0,1,1.0,0.00361,33
2507,4,1.032,1,0,0,3.0,0.001032,21
2508,4,2.4339,1,0,0,3.0,0.002434,50
2509,3,1.4864,1,1,0,4.5,0.001486,46
2510,3,0.5,1,1,0,4.5,0.0005,43
2511,3,1.1079,1,1,0,4.5,0.001108,35
2512,2,0.5,1,1,0,5.25,0.0005,55
2513,1,1.0887,1,0,1,1.5,0.001089,222
2514,1,0.5758,1,0,1,1.5,0.000576,101
2515,2,1.7773,1,1,0,5.25,0.001777,36
2516,3,0.5,1,1,0,4.5,0.0005,30
2517,1,1.231,1,0,1,1.5,0.001231,49
2518,2,2.1502,1,1,0,5.25,0.00215,30
2519,3,3.0064,2,1,0,3.0,0.003006,22
2520,2,0.5649,1,1,0,5.25,0.000565,20
2521,2,1.2348,1,1,0,5.25,0.001235,57
2522,3,1.4583,1,1,0,4.5,0.001458,20
2523,2,5.6989,2,1,0,3.5,0.005699,32
2524,3,0.5,1,1,0,4.5,0.0005,30
2525,4,0.5,1,0,0,3.0,0.0005,44
2526,2,20.0376,3,1,0,2.8,0.020038,949
2527,4,0.9232,1,0,0,3.0,0.000923,31
2528,4,0.5,1,0,0,3.0,0.0005,23
2529,3,0.6775,1,1,0,4.5,0.000677,30
2530,3,0.5,1,1,0,4.5,0.0005,21
2531,3,1.5435,1,1,0,4.5,0.001544,39
2532,3,2.7263,1,1,0,4.5,0.002726,35
2533,3,0.5,1,1,0,4.5,0.0005,20
2534,1,0.7576,1,0,1,1.5,0.000758,20
2535,4,3.0551,2,0,0,2.0,0.003055,22
2536,3,0.5,1,1,0,4.5,0.0005,20
2537,3,0.5,1,1,0,4.5,0.0005,29
2538,2,0.9656,1,1,0,5.25,0.000966,22
2539,1,0.5717,1,0,1,1.5,0.000572,28
2540,3,0.9042,1,1,0,4.5,0.000904,41
2541,3,0.5,1,1,0,4.5,0.0005,68
2542,2,1.503,1,1,0,5.25,0.001503,20
2543,2,1.0449,1,1,0,5.25,0.001045,62
2544,2,2.1008,1,1,0,5.25,0.002101,31
2545,3,1.4822,1,1,0,4.5,0.001482,611
2546,2,1.4916,1,1,0,5.25,0.001492,20
2547,4,0.5,1,0,0,3.0,0.0005,41
2548,2,1.9852,1,1,0,5.25,0.001985,92
2549,2,0.8713,1,1,0,5.25,0.000871,36
2550,2,1.0269,1,1,0,5.25,0.001027,27
2551,3,3.4605,2,1,0,3.0,0.00346,114
2552,3,0.5908,1,1,0,4.5,0.000591,20
2553,3,4.6848,2,1,0,3.0,0.004685,51
2554,4,5.1429,2,0,0,2.0,0.005143,365
2555,2,2.5752,1,1,0,5.25,0.002575,26
2556,3,0.5,1,1,0,4.5,0.0005,28
2557,1,0.5,1,0,1,1.5,0.0005,20
2558,2,3.5679,2,1,0,3.5,0.003568,21
2559,3,1.356,1,1,0,4.5,0.001356,28
2560,1,0.5758,1,0,1,1.5,0.000576,20
2561,3,3.9224,2,1,0,3.0,0.003922,27
2562,3,0.5125,1,1,0,4.5,0.000513,95
2563,3,0.7937,1,1,0,4.5,0.000794,54
2564,3,2.0504,1,1,0,4.5,0.00205,26
2565,3,0.5,1,1,0,4.5,0.0005,20
2566,2,1.0873,1,1,0,5.25,0.001087,20
2567,1,3.6049,2,0,1,1.0,0.003605,26
2568,1,1.4982,1,0,1,1.5,0.001498,21
2569,3,4.2231,2,1,0,3.0,0.004223,28
2570,4,3.7688,2,0,0,2.0,0.003769,20
2571,1,1.2225,1,0,1,1.5,0.001222,21
2572,3,0.5,1,1,0,4.5,0.0005,48
2573,3,0.5,1,1,0,4.5,0.0005,37
2574,3,2.6025,1,1,0,4.5,0.002603,90
2575,3,0.5,1,1,0,4.5,0.0005,25
2576,3,0.875,1,1,0,4.5,0.000875,21
2577,3,1.7017,1,1,0,4.5,0.001702,62
2578,4,5.2736,2,0,0,2.0,0.005274,34
2579,1,0.6826,1,0,1,1.5,0.000683,21
2580,4,0.6374,1,0,0,3.0,0.000637,22
2581,1,1.1511,1,0,1,1.5,0.001151,21
2582,3,1.723,1,1,0,4.5,0.001723,50
2583,1,1.0397,1,0,1,1.5,0.00104,434
2584,2,3.464,2,1,0,3.5,0.003464,31
2585,1,0.5455,1,0,1,1.5,0.000546,32
2586,2,1.3679,1,1,0,5.25,0.001368,41
2587,2,1.8934,1,1,0,5.25,0.001893,31
2588,2,0.813,1,1,0,5.25,0.000813,20
2589,3,2.8091,1,1,0,4.5,0.002809,33
2590,2,1.4079,1,1,0,5.25,0.001408,24
2591,3,2.6698,1,1,0,4.5,0.00267,38
2592,4,1.4729,1,0,0,3.0,0.001473,28
2593,3,1.7675,1,1,0,4.5,0.001767,20
2594,1,0.6445,1,0,1,1.5,0.000645,1000
2595,2,0.6456,1,1,0,5.25,0.000646,20
2596,4,4.127,2,0,0,2.0,0.004127,36
2597,1,2.2902,1,0,1,1.5,0.00229,22
2598,2,0.5,1,1,0,5.25,0.0005,20
2599,4,1.4536,1,0,0,3.0,0.001454,20
2600,4,0.5,1,0,0,3.0,0.0005,27
2601,2,0.6833,1,1,0,5.25,0.000683,26
2602,3,3.1714,2,1,0,3.0,0.003171,35
2603,3,1.0704,1,1,0,4.5,0.00107,24
2604,3,1.3649,1,1,0,4.5,0.001365,20
2605,1,0.5,1,0,1,1.5,0.0005,33
2606,1,0.8195,1,0,1,1.5,0.000819,30
2607,3,1.7013,1,1,0,4.5,0.001701,35
2608,2,1.9318,1,1,0,5.25,0.001932,40
2609,3,3.1756,2,1,0,3.0,0.003176,20
2610,2,0.983,1,1,0,5.25,0.000983,22
2611,4,1.0279,1,0,0,3.0,0.001028,42
2612,3,0.5,1,1,0,4.5,0.0005,24
2613,3,0.9887,1,1,0,4.5,0.000989,82
2614,3,0.5,1,1,0,4.5,0.0005,21
2615,2,0.5,1,1,0,5.25,0.0005,20
2616,3,0.5,1,1,0,4.5,0.0005,20
2617,2,5.484,2,1,0,3.5,0.005484,38
2618,4,0.9255,1,0,0,3.0,0.000926,97
2619,3,1.5114,1,1,0,4.5,0.001511,49
2620,4,0.7259,1,0,0,3.0,0.000726,26
2621,4,0.5,1,0,0,3.0,0.0005,110
2622,4,3.0934,2,0,0,2.0,0.003093,79
2623,2,0.5,1,1,0,5.25,0.0005,803
2624,4,0.6965,1,0,0,3.0,0.000697,26
2625,3,1.1486,1,1,0,4.5,0.001149,22
2626,2,1.5275,1,1,0,5.25,0.001528,39
2627,3,0.5867,1,1,0,4.5,0.000587,69
2628,2,0.5,1,1,0,5.25,0.0005,51
2629,2,0.5445,1,1,0,5.25,0.000544,20
2630,2,0.5737,1,1,0,5.25,0.000574,25
2631,1,0.5599,1,0,1,1.5,0.00056,20
2632,3,3.2002,2,1,0,3.0,0.0032,20
2633,4,0.5,1,0,0,3.0,0.0005,25
2634,3,1.6391,1,1,0,4.5,0.001639,1000
2635,3,1.4211,1,1,0,4.5,0.001421,41
2636,2,3.1696,2,1,0,3.5,0.00317,414
2637,3,1.0619,1,1,0,4.5,0.001062,39
2638,2,2.6759,1,1,0,5.25,0.002676,21
2639,3,1.0211,1,1,0,4.5,0.001021,24
2640,2,1.873,1,1,0,5.25,0.001873,30
2641,3,0.5,1,1,0,4.5,0.0005,27
2642,3,0.5,1,1,0,4.5,0.0005,37
2643,3,1.7695,1,1,0,4.5,0.001769,22
2644,4,1.867,1,0,0,3.0,0.001867,63
2645,2,1.9516,1,1,0,5.25,0.001952,41
2646,4,0.7176,1,0,0,3.0,0.000718,31
2647,3,5.381,2,1,0,3.0,0.005381,37
